timestamp,LCS2_CO2,LCS4_CO2,LCS1_CO2,LCS3_CO2,LCS5_CO2,reference_CO2
2025-01-06 07:13:00,1590.8257,1451.9543,1401.3333,1546.5282,1360.2946,1025.9905
2025-01-06 07:14:00,1601.1591,1462.2877,1411.6667,1556.8616,1370.628,1036.3239
2025-01-06 07:15:00,1592.8257,1453.9543,1403.3333,1548.5282,1362.2946,1027.9905
2025-01-06 07:16:00,1609.3925,1427.6733,1392.5,1555.0579,1372.3616,1054.5024
2025-01-06 07:17:00,1607.8925,1426.1733,1391.0,1553.5579,1370.8616,1053.0024
2025-01-06 07:18:00,1608.0592,1426.34,1391.1667,1553.7246,1371.0283,1053.1691
2025-01-06 07:19:00,1608.8925,1427.1733,1392.0,1554.5579,1371.8616,1054.0024
2025-01-06 07:20:00,1600.2258,1418.5066,1383.3333,1545.8912,1363.1949,1045.3357
2025-01-06 07:21:00,1607.7258,1426.0066,1390.8333,1553.3912,1370.6949,1052.8357
2025-01-06 07:22:00,1606.5592,1424.84,1389.6667,1552.2246,1369.5283,1051.6691
2025-01-06 07:23:00,1612.8925,1431.1733,1396.0,1558.5579,1375.8616,1058.0024
2025-01-06 07:24:00,1607.8925,1426.1733,1391.0,1553.5579,1370.8616,1053.0024
2025-01-06 07:25:00,1593.7258,1412.0066,1376.8333,1539.3912,1356.6949,1038.8357
2025-01-06 07:26:00,1582.7258,1401.0066,1365.8333,1528.3912,1345.6949,1027.8357
2025-01-06 07:27:00,1588.7258,1407.0066,1371.8333,1534.3912,1351.6949,1033.8357
2025-01-06 07:28:00,1605.2258,1423.5066,1388.3333,1550.8912,1368.1949,1050.3357
2025-01-06 07:29:00,1615.7258,1434.0066,1398.8333,1561.3912,1378.6949,1060.8357
2025-01-06 07:30:00,1591.9924,1453.121,1402.5,1547.6949,1361.4613,1027.1572
2025-01-06 07:31:00,1597.8257,1458.9543,1408.3333,1553.5282,1367.2946,1032.9905
2025-01-06 07:32:00,1602.6591,1463.7877,1413.1667,1558.3616,1372.128,1037.8239
2025-01-06 07:33:00,1596.8257,1457.9543,1407.3333,1552.5282,1366.2946,1031.9905
2025-01-06 07:34:00,1596.9924,1458.121,1407.5,1552.6949,1366.4613,1032.1572
2025-01-06 07:35:00,1606.3257,1467.4543,1416.8333,1562.0282,1375.7946,1041.4905
2025-01-06 07:36:00,1599.8257,1460.9543,1410.3333,1555.5282,1369.2946,1034.9905
2025-01-06 07:37:00,1616.5592,1434.84,1399.6667,1562.2246,1379.5283,1061.6691
2025-01-06 07:38:00,1616.7258,1435.0066,1399.8333,1562.3912,1379.6949,1061.8357
2025-01-06 07:39:00,1591.8257,1452.9543,1402.3333,1547.5282,1361.2946,1026.9905
2025-01-06 07:40:00,1599.4924,1460.621,1410.0,1555.1949,1368.9613,1034.6572
2025-01-06 07:41:00,1603.6591,1464.7877,1414.1667,1559.3616,1373.128,1038.8239
2025-01-06 07:42:00,1607.1591,1468.2877,1417.6667,1562.8616,1376.628,1042.3239
2025-01-06 07:43:00,1600.1591,1461.2877,1410.6667,1555.8616,1369.628,1035.3239
2025-01-06 07:44:00,1598.6591,1459.7877,1409.1667,1554.3616,1368.128,1033.8239
2025-01-06 07:45:00,1601.1591,1462.2877,1411.6667,1556.8616,1370.628,1036.3239
2025-01-06 07:46:00,1600.4924,1461.621,1411.0,1556.1949,1369.9613,1035.6572
2025-01-06 07:47:00,1591.8257,1452.9543,1402.3333,1547.5282,1361.2946,1026.9905
2025-01-06 07:48:00,1613.8925,1432.1733,1397.0,1559.5579,1376.8616,1059.0024
2025-01-06 07:49:00,1590.1591,1451.2877,1400.6667,1545.8616,1359.628,1025.3239
2025-01-06 07:50:00,1610.8925,1429.1733,1394.0,1556.5579,1373.8616,1056.0024
2025-01-06 07:51:00,1603.0592,1421.34,1386.1667,1548.7246,1366.0283,1048.1691
2025-01-06 07:52:00,1616.8925,1435.1733,1400.0,1562.5579,1379.8616,1062.0024
2025-01-06 07:53:00,1590.3257,1451.4543,1400.8333,1546.0282,1359.7946,1025.4905
2025-01-06 07:54:00,1609.5592,1427.84,1392.6667,1555.2246,1372.5283,1054.6691
2025-01-06 07:55:00,1607.7258,1426.0066,1390.8333,1553.3912,1370.6949,1052.8357
2025-01-06 07:56:00,1608.8925,1427.1733,1392.0,1554.5579,1371.8616,1054.0024
2025-01-06 07:57:00,1602.3257,1463.4543,1412.8333,1558.0282,1371.7946,1037.4905
2025-01-06 07:58:00,1613.8257,1474.9543,1424.3333,1569.5282,1383.2946,1048.9905
2025-01-06 07:59:00,1621.1591,1482.2877,1431.6667,1576.8616,1390.628,1056.3239
2025-01-06 08:00:00,1617.6591,1478.7877,1428.1667,1573.3616,1387.128,1052.8239
2025-01-06 08:01:00,1649.3257,1510.4543,1459.8333,1605.0282,1418.7946,1084.4905
2025-01-06 08:02:00,1686.4788,1576.8187,1520.8333,1647.4681,1465.5508,1126.4305
2025-01-06 08:03:00,1718.695,1631.5652,1604.3333,1660.6556,1542.8399,1228.6515
2025-01-06 08:04:00,1806.195,1719.0652,1691.8333,1748.1556,1630.3399,1316.1515
2025-01-06 08:05:00,1833.4899,1846.9694,1829.6667,1720.9184,1714.6937,1422.1928
2025-01-06 08:06:00,1925.4529,1936.8424,1935.1667,1907.4562,1863.469,1800.4953
2025-01-06 08:07:00,1958.6195,1970.009,1968.3333,1940.6228,1896.6356,1833.6619
2025-01-06 08:08:00,1977.1195,1988.509,1986.8333,1959.1228,1915.1356,1852.1619
2025-01-06 08:09:00,1953.2862,1964.6757,1963.0,1935.2895,1891.3023,1828.3286
2025-01-06 08:10:00,1892.9529,1904.3424,1902.6667,1874.9562,1830.969,1767.9953
2025-01-06 08:11:00,1872.4899,1885.9694,1868.6667,1759.9184,1753.6937,1461.1928
2025-01-06 08:12:00,1855.4899,1868.9694,1851.6667,1742.9184,1736.6937,1444.1928
2025-01-06 08:13:00,1836.9065,1850.386,1833.0833,1724.335,1718.1103,1425.6094
2025-01-06 08:14:00,1818.3232,1831.8027,1814.5,1705.7517,1699.527,1407.0261
2025-01-06 08:15:00,1808.4899,1821.9694,1804.6667,1695.9184,1689.6937,1397.1928
2025-01-06 08:16:00,1804.8232,1818.3027,1801.0,1692.2517,1686.027,1393.5261
2025-01-06 08:17:00,1779.1821,1768.4435,1799.6667,1646.6809,1697.8321,1307.634
2025-01-06 08:18:00,1815.6565,1829.136,1811.8333,1703.085,1696.8603,1404.3594
2025-01-06 08:19:00,1828.3787,1841.8582,1824.5555,1715.8072,1709.5825,1417.0816
2025-01-06 08:20:00,1841.101,1854.5805,1837.2778,1728.5295,1722.3048,1429.8039
2025-01-06 08:21:00,1853.8232,1867.3027,1850.0,1741.2517,1735.027,1442.5261
2025-01-06 08:22:00,1853.1565,1866.636,1849.3333,1740.585,1734.3603,1441.8594
2025-01-06 08:23:00,1859.8232,1873.3027,1856.0,1747.2517,1741.027,1448.5261
2025-01-06 08:24:00,1859.8232,1873.3027,1856.0,1747.2517,1741.027,1448.5261
2025-01-06 08:25:00,1860.4899,1873.9694,1856.6667,1747.9184,1741.6937,1449.1928
2025-01-06 08:26:00,1857.8232,1871.3027,1854.0,1745.2517,1739.027,1446.5261
2025-01-06 08:27:00,1822.3232,1835.8027,1818.5,1709.7517,1703.527,1411.0261
2025-01-06 08:28:00,1723.3487,1712.6101,1743.8333,1590.8475,1641.9987,1251.8006
2025-01-06 08:29:00,1793.195,1706.0652,1678.8333,1735.1556,1617.3399,1303.1515
2025-01-06 08:30:00,1747.195,1660.0652,1632.8333,1689.1556,1571.3399,1257.1515
2025-01-06 08:31:00,1714.695,1627.5652,1600.3333,1656.6556,1538.8399,1224.6515
2025-01-06 08:32:00,1748.9788,1639.3187,1583.3333,1709.9681,1528.0508,1188.9305
2025-01-06 08:33:00,1762.1455,1652.4854,1596.5,1723.1348,1541.2175,1202.0972
2025-01-06 08:34:00,1761.4788,1651.8187,1595.8333,1722.4681,1540.5508,1201.4305
2025-01-06 08:35:00,1753.4788,1643.8187,1587.8333,1714.4681,1532.5508,1193.4305
2025-01-06 08:36:00,1748.6455,1638.9854,1583.0,1709.6348,1527.7175,1188.5972
2025-01-06 08:37:00,1740.9788,1631.3187,1575.3333,1701.9681,1520.0508,1180.9305
2025-01-06 08:38:00,1740.3955,1630.7354,1574.75,1701.3848,1519.4675,1180.3472
2025-01-06 08:39:00,1739.8122,1630.1521,1574.1667,1700.8015,1518.8842,1179.7639
2025-01-06 08:40:00,1740.4788,1630.8187,1574.8333,1701.4681,1519.5508,1180.4305
2025-01-06 08:41:00,1734.6455,1624.9854,1569.0,1695.6348,1513.7175,1174.5972
2025-01-06 08:42:00,1737.1455,1627.4854,1571.5,1698.1348,1516.2175,1177.0972
2025-01-06 08:43:00,1727.4788,1617.8187,1561.8333,1688.4681,1506.5508,1167.4305
2025-01-06 08:44:00,1724.1455,1614.4854,1558.5,1685.1348,1503.2175,1164.0972
2025-01-06 08:45:00,1729.1455,1619.4854,1563.5,1690.1348,1508.2175,1169.0972
2025-01-06 08:46:00,1720.8122,1611.1521,1555.1667,1681.8015,1499.8842,1160.7639
2025-01-06 08:47:00,1716.1455,1606.4854,1550.5,1677.1348,1495.2175,1156.0972
2025-01-06 08:48:00,1708.9788,1599.3187,1543.3333,1669.9681,1488.0508,1148.9305
2025-01-06 08:49:00,1709.6455,1599.9854,1544.0,1670.6348,1488.7175,1149.5972
2025-01-06 08:50:00,1698.1455,1588.4854,1532.5,1659.1348,1477.2175,1138.0972
2025-01-06 08:51:00,1696.6455,1586.9854,1531.0,1657.6348,1475.7175,1136.5972
2025-01-06 08:52:00,1685.8122,1576.1521,1520.1667,1646.8015,1464.8842,1125.7639
2025-01-06 08:53:00,1686.9788,1577.3187,1521.3333,1647.9681,1466.0508,1126.9305
2025-01-06 08:54:00,1683.9788,1574.3187,1518.3333,1644.9681,1463.0508,1123.9305
2025-01-06 08:55:00,1683.9788,1574.3187,1518.3333,1644.9681,1463.0508,1123.9305
2025-01-06 08:56:00,1683.3122,1573.6521,1517.6667,1644.3015,1462.3842,1123.2639
2025-01-06 08:57:00,1687.8122,1578.1521,1522.1667,1648.8015,1466.8842,1127.7639
2025-01-06 08:58:00,1687.6455,1577.9854,1522.0,1648.6348,1466.7175,1127.5972
2025-01-06 08:59:00,1683.3122,1573.6521,1517.6667,1644.3015,1462.3842,1123.2639
2025-01-06 09:00:00,1686.8257,1547.9543,1497.3333,1642.5282,1456.2946,1121.9905
2025-01-06 09:01:00,1687.8257,1548.9543,1498.3333,1643.5282,1457.2946,1122.9905
2025-01-06 09:02:00,1680.4924,1541.621,1491.0,1636.1949,1449.9613,1115.6572
2025-01-06 09:03:00,1676.6591,1537.7877,1487.1667,1632.3616,1446.128,1111.8239
2025-01-06 09:04:00,1672.9924,1534.121,1483.5,1628.6949,1442.4613,1108.1572
2025-01-06 09:05:00,1668.6591,1529.7877,1479.1667,1624.3616,1438.128,1103.8239
2025-01-06 09:06:00,1669.6591,1530.7877,1480.1667,1625.3616,1439.128,1104.8239
2025-01-06 09:07:00,1672.8257,1533.9543,1483.3333,1628.5282,1442.2946,1107.9905
2025-01-06 09:08:00,1670.9924,1532.121,1481.5,1626.6949,1440.4613,1106.1572
2025-01-06 09:09:00,1665.6591,1526.7877,1476.1667,1621.3616,1435.128,1100.8239
2025-01-06 09:10:00,1667.4924,1528.621,1478.0,1623.1949,1436.9613,1102.6572
2025-01-06 09:11:00,1657.1591,1518.2877,1467.6667,1612.8616,1426.628,1092.3239
2025-01-06 09:12:00,1652.6591,1513.7877,1463.1667,1608.3616,1422.128,1087.8239
2025-01-06 09:13:00,1660.1591,1521.2877,1470.6667,1615.8616,1429.628,1095.3239
2025-01-06 09:14:00,1648.4924,1509.621,1459.0,1604.1949,1417.9613,1083.6572
2025-01-06 09:15:00,1640.9924,1502.121,1451.5,1596.6949,1410.4613,1076.1572
2025-01-06 09:16:00,1635.3257,1496.4543,1445.8333,1591.0282,1404.7946,1070.4905
2025-01-06 09:17:00,1625.6591,1486.7877,1436.1667,1581.3616,1395.128,1060.8239
2025-01-06 09:18:00,1622.1591,1483.2877,1432.6667,1577.8616,1391.628,1057.3239
2025-01-06 09:19:00,1625.6591,1486.7877,1436.1667,1581.3616,1395.128,1060.8239
2025-01-06 09:20:00,1624.9924,1486.121,1435.5,1580.6949,1394.4613,1060.1572
2025-01-06 09:21:00,1622.9924,1484.121,1433.5,1578.6949,1392.4613,1058.1572
2025-01-06 09:22:00,1627.1591,1488.2877,1437.6667,1582.8616,1396.628,1062.3239
2025-01-06 09:23:00,1624.1591,1485.2877,1434.6667,1579.8616,1393.628,1059.3239
2025-01-06 09:24:00,1613.6591,1474.7877,1424.1667,1569.3616,1383.128,1048.8239
2025-01-06 09:25:00,1614.9924,1476.121,1425.5,1570.6949,1384.4613,1050.1572
2025-01-06 09:26:00,1624.1591,1485.2877,1434.6667,1579.8616,1393.628,1059.3239
2025-01-06 09:27:00,1620.1591,1481.2877,1430.6667,1575.8616,1389.628,1055.3239
2025-01-06 09:28:00,1626.8257,1487.9543,1437.3333,1582.5282,1396.2946,1061.9905
2025-01-06 09:29:00,1642.1591,1503.2877,1452.6667,1597.8616,1411.628,1077.3239
2025-01-06 09:30:00,1640.6591,1501.7877,1451.1667,1596.3616,1410.128,1075.8239
2025-01-06 09:31:00,1636.6591,1497.7877,1447.1667,1592.3616,1406.128,1071.8239
2025-01-06 09:32:00,1633.4924,1494.621,1444.0,1589.1949,1402.9613,1068.6572
2025-01-06 09:33:00,1631.6591,1492.7877,1442.1667,1587.3616,1401.128,1066.8239
2025-01-06 09:34:00,1632.4924,1493.621,1443.0,1588.1949,1401.9613,1067.6572
2025-01-06 09:35:00,1624.1591,1485.2877,1434.6667,1579.8616,1393.628,1059.3239
2025-01-06 09:36:00,1618.9924,1480.121,1429.5,1574.6949,1388.4613,1054.1572
2025-01-06 09:37:00,1620.1591,1481.2877,1430.6667,1575.8616,1389.628,1055.3239
2025-01-06 09:38:00,1626.8257,1487.9543,1437.3333,1582.5282,1396.2946,1061.9905
2025-01-06 09:39:00,1620.4924,1481.621,1431.0,1576.1949,1389.9613,1055.6572
2025-01-06 09:40:00,1607.8257,1468.9543,1418.3333,1563.5282,1377.2946,1042.9905
2025-01-06 09:41:00,1602.3257,1463.4543,1412.8333,1558.0282,1371.7946,1037.4905
2025-01-06 09:42:00,1597.4924,1458.621,1408.0,1553.1949,1366.9613,1032.6572
2025-01-06 09:43:00,1599.4924,1460.621,1410.0,1555.1949,1368.9613,1034.6572
2025-01-06 09:44:00,1600.1591,1461.2877,1410.6667,1555.8616,1369.628,1035.3239
2025-01-06 09:45:00,1601.6591,1462.7877,1412.1667,1557.3616,1371.128,1036.8239
2025-01-06 09:46:00,1593.9924,1455.121,1404.5,1549.6949,1363.4613,1029.1572
2025-01-06 09:47:00,1609.2258,1427.5066,1392.3333,1554.8912,1372.1949,1054.3357
2025-01-06 09:48:00,1609.8925,1428.1733,1393.0,1555.5579,1372.8616,1055.0024
2025-01-06 09:49:00,1616.7258,1435.0066,1399.8333,1562.3912,1379.6949,1061.8357
2025-01-06 09:50:00,1613.0592,1431.34,1396.1667,1558.7246,1376.0283,1058.1691
2025-01-06 09:51:00,1602.2258,1420.5066,1385.3333,1547.8912,1365.1949,1047.3357
2025-01-06 09:52:00,1603.3925,1421.6733,1386.5,1549.0579,1366.3616,1048.5024
2025-01-06 09:53:00,1599.8925,1418.1733,1383.0,1545.5579,1362.8616,1045.0024
2025-01-06 09:54:00,1597.8925,1416.1733,1381.0,1543.5579,1360.8616,1043.0024
2025-01-06 09:55:00,1586.7258,1405.0066,1369.8333,1532.3912,1349.6949,1031.8357
2025-01-06 09:56:00,1577.3925,1395.6733,1360.5,1523.0579,1340.3616,1022.5024
2025-01-06 09:57:00,1578.7258,1397.0066,1361.8333,1524.3912,1341.6949,1023.8357
2025-01-06 09:58:00,1575.7258,1394.0066,1358.8333,1521.3912,1338.6949,1020.8357
2025-01-06 09:59:00,1569.7258,1388.0066,1352.8333,1515.3912,1332.6949,1014.8357
2025-01-06 10:00:00,1571.2258,1389.5066,1354.3333,1516.8912,1334.1949,1016.3357
2025-01-06 10:01:00,1572.5592,1390.84,1355.6667,1518.2246,1335.5283,1017.6691
2025-01-06 10:02:00,1572.8925,1391.1733,1356.0,1518.5579,1335.8616,1018.0024
2025-01-06 10:03:00,1582.0592,1400.34,1365.1667,1527.7246,1345.0283,1027.1691
2025-01-06 10:04:00,1573.2258,1391.5066,1356.3333,1518.8912,1336.1949,1018.3357
2025-01-06 10:05:00,1562.8925,1381.1733,1346.0,1508.5579,1325.8616,1008.0024
2025-01-06 10:06:00,1554.2258,1372.5066,1337.3333,1499.8912,1317.1949,999.3357
2025-01-06 10:07:00,1557.7258,1376.0066,1340.8333,1503.3912,1320.6949,1002.8357
2025-01-06 10:08:00,1555.7258,1374.0066,1338.8333,1501.3912,1318.6949,1000.8357
2025-01-06 10:09:00,1562.8925,1381.1733,1346.0,1508.5579,1325.8616,1008.0024
2025-01-06 10:10:00,1562.8925,1381.1733,1346.0,1508.5579,1325.8616,1008.0024
2025-01-06 10:11:00,1561.3925,1379.6733,1344.5,1507.0579,1324.3616,1006.5024
2025-01-06 10:12:00,1558.2258,1376.5066,1341.3333,1503.8912,1321.1949,1003.3357
2025-01-06 10:13:00,1563.0592,1381.34,1346.1667,1508.7246,1326.0283,1008.1691
2025-01-06 10:14:00,1559.8925,1378.1733,1343.0,1505.5579,1322.8616,1005.0024
2025-01-06 10:15:00,1554.3925,1372.6733,1337.5,1500.0579,1317.3616,999.5024
2025-01-06 10:16:00,1542.5592,1360.84,1325.6667,1488.2246,1305.5283,987.6691
2025-01-06 10:17:00,1549.0592,1367.34,1332.1667,1494.7246,1312.0283,994.1691
2025-01-06 10:18:00,1551.5592,1369.84,1334.6667,1497.2246,1314.5283,996.6691
2025-01-06 10:19:00,1547.3925,1365.6733,1330.5,1493.0579,1310.3616,992.5024
2025-01-06 10:20:00,1545.5592,1363.84,1328.6667,1491.2246,1308.5283,990.6691
2025-01-06 10:21:00,1542.5592,1360.84,1325.6667,1488.2246,1305.5283,987.6691
2025-01-06 10:22:00,1528.0592,1346.34,1311.1667,1473.7246,1291.0283,973.1691
2025-01-06 10:23:00,1525.8925,1344.1733,1309.0,1471.5579,1288.8616,971.0024
2025-01-06 10:24:00,1540.3925,1358.6733,1323.5,1486.0579,1303.3616,985.5024
2025-01-06 10:25:00,1544.1425,1362.4233,1327.25,1489.8079,1307.1116,989.2524
2025-01-06 10:26:00,1547.8925,1366.1733,1331.0,1493.5579,1310.8616,993.0024
2025-01-06 10:27:00,1543.2258,1361.5066,1326.3333,1488.8912,1306.1949,988.3357
2025-01-06 10:28:00,1534.0592,1352.34,1317.1667,1479.7246,1297.0283,979.1691
2025-01-06 10:29:00,1530.0592,1348.34,1313.1667,1475.7246,1293.0283,975.1691
2025-01-06 10:30:00,1539.1425,1357.4233,1322.25,1484.8079,1302.1116,984.2524
2025-01-06 10:31:00,1548.2258,1366.5066,1331.3333,1493.8912,1311.1949,993.3357
2025-01-06 10:32:00,1535.8092,1354.09,1318.9167,1481.4746,1298.7783,980.9191
2025-01-06 10:33:00,1523.3925,1341.6733,1306.5,1469.0579,1286.3616,968.5024
2025-01-06 10:34:00,1526.8766,1328.8324,1290.3333,1476.4437,1282.9319,978.3163
2025-01-06 10:35:00,1525.3766,1327.3324,1288.8333,1474.9437,1281.4319,976.8163
2025-01-06 10:36:00,1531.0433,1332.9991,1294.5,1480.6104,1287.0986,982.483
2025-01-06 10:37:00,1516.71,1318.6658,1280.1667,1466.2771,1272.7653,968.1497
2025-01-06 10:38:00,1513.5433,1315.4991,1277.0,1463.1104,1269.5986,964.983
2025-01-06 10:39:00,1515.21,1317.1658,1278.6667,1464.7771,1271.2653,966.6497
2025-01-06 10:40:00,1523.71,1325.6658,1287.1667,1473.2771,1279.7653,975.1497
2025-01-06 10:41:00,1515.5433,1317.4991,1279.0,1465.1104,1271.5986,966.983
2025-01-06 10:42:00,1500.5433,1302.4991,1264.0,1450.1104,1256.5986,951.983
2025-01-06 10:43:00,1506.21,1308.1658,1269.6667,1455.7771,1262.2653,957.6497
2025-01-06 10:44:00,1503.5433,1305.4991,1267.0,1453.1104,1259.5986,954.983
2025-01-06 10:45:00,1487.8766,1289.8324,1251.3333,1437.4437,1243.9319,939.3163
2025-01-06 10:46:00,1485.5433,1287.4991,1249.0,1435.1104,1241.5986,936.983
2025-01-06 10:47:00,1486.71,1288.6658,1250.1667,1436.2771,1242.7653,938.1497
2025-01-06 10:48:00,1494.5433,1296.4991,1258.0,1444.1104,1250.5986,945.983
2025-01-06 10:49:00,1502.0433,1303.9991,1265.5,1451.6104,1258.0986,953.483
2025-01-06 10:50:00,1492.5433,1294.4991,1256.0,1442.1104,1248.5986,943.983
2025-01-06 10:51:00,1484.8766,1286.8324,1248.3333,1434.4437,1240.9319,936.3163
2025-01-06 10:52:00,1485.3766,1287.3324,1248.8333,1434.9437,1241.4319,936.8163
2025-01-06 10:53:00,1476.5433,1278.4991,1240.0,1426.1104,1232.5986,927.983
2025-01-06 10:54:00,1456.3766,1258.3324,1219.8333,1405.9437,1212.4319,907.8163
2025-01-06 10:55:00,1441.0433,1242.9991,1204.5,1390.6104,1197.0986,892.483
2025-01-06 10:56:00,1447.3407,1232.9668,1188.3333,1400.1986,1180.2935,914.5533
2025-01-06 10:57:00,1453.0074,1238.6335,1194.0,1405.8653,1185.9602,920.22
2025-01-06 10:58:00,1438.8766,1240.8324,1202.3333,1388.4437,1194.9319,890.3163
2025-01-06 10:59:00,1442.5433,1244.4991,1206.0,1392.1104,1198.5986,893.983
2025-01-06 11:00:00,1448.1741,1233.8002,1189.1667,1401.032,1181.1269,915.3867
2025-01-06 11:01:00,1442.5074,1228.1335,1183.5,1395.3653,1175.4602,909.72
2025-01-06 11:02:00,1441.3407,1226.9668,1182.3333,1394.1986,1174.2935,908.5533
2025-01-06 11:03:00,1447.5433,1249.4991,1211.0,1397.1104,1203.5986,898.983
2025-01-06 11:04:00,1469.0433,1270.9991,1232.5,1418.6104,1225.0986,920.483
2025-01-06 11:05:00,1477.3766,1279.3324,1240.8333,1426.9437,1233.4319,928.8163
2025-01-06 11:06:00,1484.3766,1286.3324,1247.8333,1433.9437,1240.4319,935.8163
2025-01-06 11:07:00,1474.5433,1276.4991,1238.0,1424.1104,1230.5986,925.983
2025-01-06 11:08:00,1464.21,1266.1658,1227.6667,1413.7771,1220.2653,915.6497
2025-01-06 11:09:00,1456.5433,1258.4991,1220.0,1406.1104,1212.5986,907.983
2025-01-06 11:10:00,1458.71,1260.6658,1222.1667,1408.2771,1214.7653,910.1497
2025-01-06 11:11:00,1460.0433,1261.9991,1223.5,1409.6104,1216.0986,911.483
2025-01-06 11:12:00,1458.5433,1260.4991,1222.0,1408.1104,1214.5986,909.983
2025-01-06 11:13:00,1457.5433,1259.4991,1221.0,1407.1104,1213.5986,908.983
2025-01-06 11:14:00,1457.0433,1258.9991,1220.5,1406.6104,1213.0986,908.483
2025-01-06 11:15:00,1460.3766,1262.3324,1223.8333,1409.9437,1216.4319,911.8163
2025-01-06 11:16:00,1457.8766,1259.8324,1221.3333,1407.4437,1213.9319,909.3163
2025-01-06 11:17:00,1456.0433,1257.9991,1219.5,1405.6104,1212.0986,907.483
2025-01-06 11:18:00,1455.21,1257.1658,1218.6667,1404.7771,1211.2653,906.6497
2025-01-06 11:19:00,1469.5433,1271.4991,1233.0,1419.1104,1225.5986,920.983
2025-01-06 11:20:00,1476.21,1278.1658,1239.6667,1425.7771,1232.2653,927.6497
2025-01-06 11:21:00,1476.0433,1277.9991,1239.5,1425.6104,1232.0986,927.483
2025-01-06 11:22:00,1471.21,1273.1658,1234.6667,1420.7771,1227.2653,922.6497
2025-01-06 11:23:00,1452.5433,1254.4991,1216.0,1402.1104,1208.5986,903.983
2025-01-06 11:24:00,1446.5433,1248.4991,1210.0,1396.1104,1202.5986,897.983
2025-01-06 11:25:00,1449.5433,1251.4991,1213.0,1399.1104,1205.5986,900.983
2025-01-06 11:26:00,1445.5433,1247.4991,1209.0,1395.1104,1201.5986,896.983
2025-01-06 11:27:00,1447.21,1249.1658,1210.6667,1396.7771,1203.2653,898.6497
2025-01-06 11:28:00,1461.5433,1263.4991,1225.0,1411.1104,1217.5986,912.983
2025-01-06 11:29:00,1460.3766,1262.3324,1223.8333,1409.9437,1216.4319,911.8163
2025-01-06 11:30:00,1452.0433,1253.9991,1215.5,1401.6104,1208.0986,903.483
2025-01-06 11:31:00,1456.0433,1257.9991,1219.5,1405.6104,1212.0986,907.483
2025-01-06 11:32:00,1454.21,1256.1658,1217.6667,1403.7771,1210.2653,905.6497
2025-01-06 11:33:00,1453.21,1255.1658,1216.6667,1402.7771,1209.2653,904.6497
2025-01-06 11:34:00,1458.3766,1260.3324,1221.8333,1407.9437,1214.4319,909.8163
2025-01-06 11:35:00,1466.21,1268.1658,1229.6667,1415.7771,1222.2653,917.6497
2025-01-06 11:36:00,1460.71,1262.6658,1224.1667,1410.2771,1216.7653,912.1497
2025-01-06 11:37:00,1462.0433,1263.9991,1225.5,1411.6104,1218.0986,913.483
2025-01-06 11:38:00,1468.8766,1270.8324,1232.3333,1418.4437,1224.9319,920.3163
2025-01-06 11:39:00,1474.8766,1276.8324,1238.3333,1424.4437,1230.9319,926.3163
2025-01-06 11:40:00,1480.21,1282.1658,1243.6667,1429.7771,1236.2653,931.6497
2025-01-06 11:41:00,1479.71,1281.6658,1243.1667,1429.2771,1235.7653,931.1497
2025-01-06 11:42:00,1485.0433,1286.9991,1248.5,1434.6104,1241.0986,936.483
2025-01-06 11:43:00,1473.0433,1274.9991,1236.5,1422.6104,1229.0986,924.483
2025-01-06 11:44:00,1475.21,1277.1658,1238.6667,1424.7771,1231.2653,926.6497
2025-01-06 11:45:00,1497.71,1299.6658,1261.1667,1447.2771,1253.7653,949.1497
2025-01-06 11:46:00,1490.5433,1292.4991,1254.0,1440.1104,1246.5986,941.983
2025-01-06 11:47:00,1476.3766,1278.3324,1239.8333,1425.9437,1232.4319,927.8163
2025-01-06 11:48:00,1464.71,1266.6658,1228.1667,1414.2771,1220.7653,916.1497
2025-01-06 11:49:00,1462.71,1264.6658,1226.1667,1412.2771,1218.7653,914.1497
2025-01-06 11:50:00,1462.71,1264.6658,1226.1667,1412.2771,1218.7653,914.1497
2025-01-06 11:51:00,1462.71,1264.6658,1226.1667,1412.2771,1218.7653,914.1497
2025-01-06 11:52:00,1468.71,1270.6658,1232.1667,1418.2771,1224.7653,920.1497
2025-01-06 11:53:00,1464.71,1266.6658,1228.1667,1414.2771,1220.7653,916.1497
2025-01-06 11:54:00,1466.21,1268.1658,1229.6667,1415.7771,1222.2653,917.6497
2025-01-06 11:55:00,1470.3766,1272.3324,1233.8333,1419.9437,1226.4319,921.8163
2025-01-06 11:56:00,1469.3766,1271.3324,1232.8333,1418.9437,1225.4319,920.8163
2025-01-06 11:57:00,1468.5433,1270.4991,1232.0,1418.1104,1224.5986,919.983
2025-01-06 11:58:00,1476.21,1278.1658,1239.6667,1425.7771,1232.2653,927.6497
2025-01-06 11:59:00,1476.21,1278.1658,1239.6667,1425.7771,1232.2653,927.6497
2025-01-06 12:00:00,1463.21,1265.1658,1226.6667,1412.7771,1219.2653,914.6497
2025-01-06 12:01:00,1458.71,1260.6658,1222.1667,1408.2771,1214.7653,910.1497
2025-01-06 12:02:00,1461.3766,1263.3324,1224.8333,1410.9437,1217.4319,912.8163
2025-01-06 12:03:00,1460.3766,1262.3324,1223.8333,1409.9437,1216.4319,911.8163
2025-01-06 12:04:00,1460.71,1262.6658,1224.1667,1410.2771,1216.7653,912.1497
